,name,domain,year founded,industry,size range,city, state,country,linkedin url,current employee estimate,total employee estimate,Score,reviews,salaries,interviews,KMT,market_cap,enterprise_value,trailing_pe,forward_pe,peg_ratio_5,price_sales,price_book,enterprise_value_revenue,enterprise_value_ebitda,profit_margin,operating_margin,return_on_assets,return_on_equity,revenue,revenue_per_share,quarterly_revenue_share,gross_profit,ebitda,net_income_avi_to_common,diluted_eps,quarterly_earnings_growth,total_cash,total_cash_per_share,total_dept,total_dept_per_equity,operating_cash_flow,leveraged_free_cash_flow,stock_beta_3y,stock 52_week,stock_sp500_52_week,stock_52_week_high,stock_52_week_low
3924435,obalon therapeutics,obalon.com,2008.0,medical devices,51 - 200,carlsbad, california, united states,united states,linkedin.com/company/obalon-therapeutics,47,96,3.1,17,6,1,OBLN,12850000.0,-5080000.0,NaN,-0.51,NaN,2.84,0.64,-1.12,0.19,0.0,-5.9415,-0.5467,-1.3685,4530000.0,1.36,-0.889,3680000.0,-26400000.0,-27520000.0,-8.236,NaN,19380000.0,2.51,1240000.0,6.2,-23400000.0,-12750000.0,NaN,-0.9179999999999999,0.1325,34.0,1.52
7085721,destiny,destinycorp.com,1987.0,information technology and services,201 - 500,henderson, nevada, united states,united states,linkedin.com/company/destiny,147,206,2.6,17,12,2,DEST,1560000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198150000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6,0.065
1970653,bit systems,bit-sys.com,1999.0,defense & space,201 - 500,dulles, virginia, united states,united states,linkedin.com/company/bit-systems,203,343,4.7,17,20,6,ESLT,7190000000.0,7680000000.0,41.34,NaN,NaN,1.77,3.4,1.89,16.71,0.0418,0.0816,0.035,0.08710000000000001,4059999999.9999995,94.29,0.193,1040000000.0,459770000.0,169450000.0,3.94,-0.415,202640000.0,4.61,828530000.0,38.97,101330000.0,246990000.0,0.4,0.3601,0.1325,166.77,109.81
6036052,keen,keenfootwear.com,2003.0,apparel & fashion,501 - 1000,portland, oregon, united states,united states,linkedin.com/company/keen,348,700,3.9,17,10,3,SKREF,52170000.0,53430000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,-0.2969,-0.6108,NaN,NaN,NaN,-62900.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.19,NaN,NaN,1.44,1.0231999999999999,0.1325,0.5371,0.1941
1665754,goliath,goliathmade.com,2010.0,marketing and advertising,11 - 50,roseville, california, united states,united states,linkedin.com/company/goliath,8,12,4.3,17,2,2,GFMH,611450.0,610910.0,NaN,NaN,NaN,44.76,NaN,44.72,NaN,-1.942,-1.942,-26.6543,NaN,13660.0,0.0,NaN,13660.0,NaN,-26530.0,-0.0,NaN,536.0,0.0,NaN,NaN,-173.0,6980.0,-1.07,0.6296,0.1325,0.011,0.0021
6427946,diib,diib.com,2012.0,internet,11 - 50,salt lake city, utah, united states,united states,linkedin.com/company/diib,21,40,3.8,17,7,4,DIIBF,120940000.0,777860000.0,NaN,NaN,NaN,0.05,0.23,0.29,6.34,-0.1703,0.0308,0.025,-0.5829,2660000000.0,82.14,0.023,567050000.0,122700000.0,-453710000.0,-13.989,NaN,31060000.0,0.96,683650000.0,130.27,86710000.0,91540000.0,0.53,-0.7373999999999999,0.1325,14.99,3.52
1515722,cern,cern.ch,1954.0,research,10001+,genève, geneva, switzerland,switzerland,linkedin.com/company/cern,3408,11991,4.0,606,616,89,CERN,20800000000.0,21590000000.0,42.89,21.29,1.84,3.7,4.76,3.84,19.45,0.0902,0.1166,0.059699999999999996,0.1069,5620000000.0,17.43,0.067,4430000000.0,1110000000.0,506440000.0,1.56,-0.516,632700000.0,2.01,1170000000.0,26.57,1280000000.0,399610000.0,0.92,0.17010000000000003,0.1325,76.47,48.78
1202255,lgc,lgcgroup.com,1842.0,biotechnology,501 - 1000,hayes, hillingdon, united kingdom,united kingdom,linkedin.com/company/lgc-limited,491,1220,2.6,120,140,15,LGC,376890000.0,382620000.0,131.28,NaN,NaN,NaN,76.99,NaN,NaN,0.0,0.0,-0.0027,0.5848,NaN,NaN,NaN,NaN,NaN,2920000.0,0.08,-0.568,1390000.0,0.04,NaN,NaN,-2840000.0,181380.0,NaN,0.0513,0.1325,10.27,9.67
1727007,onespan,onespan.com,1991.0,computer software,501 - 1000,chicago, illinois, united states,united states,linkedin.com/company/onespan,253,263,3.5,89,64,20,OSPN,734480000.0,679760000.0,95.16,27.27,20.31,2.96,2.87,2.74,33.96,0.031,0.059800000000000006,0.026600000000000002,0.030600000000000002,248370000.0,6.21,0.519,147470000.0,20020000.0,7700000.0,0.19,NaN,81330000.0,2.04,14230000.0,5.6,-3230000.0,-6430000.0,2.2,0.09230000000000001,0.1325,21.61,11.41
4951019,gdi integrated facility services,gdi.com,1926.0,facilities services,501 - 1000,lasalle, quebec, canada,canada,linkedin.com/company/gdi-integrated-facility-services,377,671,2.6,61,46,7,GDI,6830000000.0,8100000000.0,30.35,22.4,-23.75,2.67,3.81,3.16,13.94,0.0891,0.1572,0.0554,0.1335,2560000000.0,12.63,-0.134,1010000000.0,581000000.0,227900000.0,1.1,-0.428,406400000.0,1.99,1670000000.0,93.51,390500000.0,355200000.0,1.46,0.295,0.1325,36.22,18.7
954849,bloomsbury,bloomsburyconsulting.nl,2010.0,management consulting,1 - 10,giethoorn, overijssel, netherlands,netherlands,linkedin.com/company/bloomsbury,3,4,3.2,55,79,13,BMY,95790000000.0,88470000000.0,16.99,9.54,2.26,3.96,5.43,3.66,11.39,0.2339,0.2968,0.0984,0.3605,24170000000.0,14.8,0.055999999999999994,16070000000.0,7770000000.0,5660000000.0,3.46,-0.28800000000000003,32540000000.0,19.97,25770000000.0,145.16,8460000000.000001,6080000000.0,0.69,0.09609999999999999,0.1325,59.17,42.48
4854649,tdk,tdk.com,1935.0,electrical/electronic manufacturing,1001 - 5000,garden city, new york, united states,united states,linkedin.com/company/tdk,1122,2737,4.1,51,70,8,TTDKF,13250000000.0,13110000000.0,19.6,NaN,NaN,NaN,1.65,NaN,NaN,0.063,0.0,0.036000000000000004,0.09910000000000001,NaN,NaN,-0.023,396490000000.0,NaN,NaN,5.3,0.18,NaN,NaN,NaN,57.53,NaN,NaN,1.74,0.1845,0.1325,105.0,66.74
345182,zenith,zenithmedia.com,1988.0,marketing and advertising,5001 - 10000,london, greater london, united kingdom,united kingdom,linkedin.com/company/zenith1,2754,10389,3.2,46,78,15,ZEN,8289999999.999999,8400000000.0,NaN,129.6,4.57,10.92,18.91,11.07,-65.0,-0.21969999999999998,-0.2101,-0.0748,-0.3961,758790000.0,6.94,0.359,417490000.0,-129199999.99999999,-166730000.0,-1.52,NaN,434740000.0,3.88,586330000.0,134.11,79990000.0,141730000.0,1.17,0.3134,0.1325,94.89,45.6
194343,perk,perkkombucha.com.br,2014.0,food & beverages,1 - 10,brazil, indiana, united states,united states,linkedin.com/company/perkkombucha,2,2,3.0,44,32,9,PKI,9700000000.0,11820000000.0,41.62,18.9,1.47,3.42,3.58,4.17,19.95,0.0827,0.13699999999999998,0.0393,0.0888,2830000000.0,25.59,0.048,1360000000.0,592660000.0,234530000.0,2.1,-0.235,392970000.0,3.54,2450000000.0,90.45,307680000.0,187370000.0,1.29,0.0768,0.1325,103.0,71.83
2519545,sifco,sifco.com.br,1958.0,automotive,501 - 1000,jundiai, sao paulo, brazil,brazil,linkedin.com/company/sifco,272,795,3.0,37,61,2,SIF,13700000.0,34490000.0,NaN,NaN,NaN,0.12,0.36,0.31,-57.76,-0.1127,-0.07429999999999999,-0.0537,-0.2985,111820000.0,20.16,-0.133,10100000.0,-597000.0,-12600000.0,-2.271,NaN,701000.0,0.12,20740000.0,54.49,10010000.0,2390000.0,0.71,-0.49829999999999997,0.1325,4.9,2.39
1077660,carbon,strongerbonds.com,2013.0,public relations and communications,201 - 500,redwood city, california, united states,united states,linkedin.com/company/carbon,196,280,3.8,35,33,11,CARB,803760000.0,1330000000.0,NaN,10.73,0.78,1.98,3.26,3.28,41.69,-0.0555,-0.0269,-0.0076,-0.0915,405290000.0,11.79,0.617,226650000.0,31860000.0,-22510000.0,-0.65,NaN,98540000.0,2.85,634190000.0,257.66,88060000.0,137090000.0,0.74,-0.18230000000000002,0.1325,29.77,11.86
189708,avalanche,weareavalanche.com,2010.0,design,11 - 50,natal, rio grande do norte, brazil,brazil,linkedin.com/company/avalanche,12,21,3.4,29,25,11,AVLP,1660000.0,4019999.9999999995,NaN,NaN,NaN,10.02,NaN,24.3,NaN,0.0,-3.9695,-1.4927000000000001,NaN,165510.0,0.03,977.923,-2990.0,NaN,-1950000.0,-0.292,NaN,33.0,0.0,2360000.0,NaN,-277900.0,-425080.0,3.23,-0.7273000000000001,0.1325,1.1,0.25
6677843,zap,zapimoveis.com.br,2007.0,real estate,201 - 500,sao paulo, sao paulo, brazil,brazil,linkedin.com/company/zapimoveis,152,540,4.2,29,8,--,ZPTAF,249060000.0,253680000.0,NaN,NaN,NaN,NaN,0.32,NaN,NaN,-0.3063,0.0,-0.031200000000000002,-0.1226,NaN,NaN,0.08800000000000001,154180000.0,NaN,NaN,-0.014,NaN,NaN,NaN,NaN,52.09,NaN,NaN,1.58,-0.4117,0.1325,1.34,0.72
5559165,gama,gama.com.tr,1959.0,mechanical or industrial engineering,1001 - 5000,ankara, ankara, turkey,turkey,linkedin.com/company/gama,483,1875,3.0,28,40,3,AMAL,604660000.0,720960000.0,12.01,12.16,NaN,3.2,1.23,3.82,NaN,0.2709,0.33340000000000003,0.0106,0.1128,188950000.0,5.94,0.068,178320000.0,NaN,51160000.0,1.58,0.401,71240000.0,2.25,192290000.0,NaN,NaN,NaN,NaN,-0.0434,0.1325,21.6,14.58
2170419,seven,seven.co.uk,2003.0,marketing and advertising,201 - 500,london, greater london, united kingdom,united kingdom,linkedin.com/company/seven-2,188,644,3.2,27,64,6,FTSV,430170000.0,301770000.0,NaN,-4.18,NaN,27.44,2.38,19.25,-3.71,0.0,-5.2145,NaN,NaN,15680000.0,0.47,NaN,NaN,-81290000.0,-78600000.0,-2.36,NaN,NaN,NaN,NaN,3.28,NaN,NaN,NaN,-0.2402,0.1325,23.83,5.53
6901332,astea international,astea.com,1979.0,computer software,201 - 500,horsham, pennsylvania, united states,united states,linkedin.com/company/astea,108,462,2.5,26,39,4,ATEA,42260000.0,45650000.0,NaN,NaN,NaN,1.55,NaN,1.68,-543.42,-0.0175,-0.0053,-0.0059,NaN,27180000.0,7.51,-0.033,9550000.0,-84000.0,-977000.0,-0.28,NaN,1840000.0,0.5,5210000.0,NaN,3330000.0,2590000.0,-0.33,0.8676999999999999,0.1325,11.7,1.25
5712057,dia,diaglobal.org,1964.0,pharmaceuticals,201 - 500,horsham, pennsylvania, united states,united states,linkedin.com/company/dia,217,479,2.7,26,25,4,ACAD,6900000000.0,6460000000.0,NaN,-35.7,-1.05,22.98,10.34,21.52,-25.39,-0.8248000000000001,-0.8571,-0.3118,-0.5428000000000001,300320000.0,2.12,0.622,18310000.0,-254510000.0,-247720000.0,-1.75,NaN,683850000.0,4.44,10270000.0,1.49,-160500000.0,-73020000.0,2.82,1.4868000000000001,0.1325,47.79,14.01
1774944,mcm,mcm-us.com,1983.0,construction,501 - 1000,miami, florida, united states,united states,linkedin.com/company/mcm_3,270,534,3.6,25,18,2,CMCM,503780000.0,586680000.0,2.4,8.79,-28.69,NaN,0.69,NaN,NaN,0.1996,0.0,0.0108,0.1564,NaN,NaN,-0.121,3440000000.0,NaN,NaN,1.535,-0.753,NaN,NaN,NaN,NaN,NaN,NaN,1.8,-0.5108,0.1325,10.42,2.9
6254811,investcorp,investcorp.com,1982.0,financial services,501 - 1000,fairfax, virginia, united states,united states,linkedin.com/company/investcorp,281,742,3.5,23,28,3,ICMB,93330000.0,239290000.0,NaN,6.78,NaN,2.71,0.65,6.96,NaN,-0.4228,0.6812,0.045,-0.0925,34400000.0,2.52,-0.521,34400000.0,NaN,-14540000.0,-1.07,NaN,19710000.0,1.45,165530000.0,115.68,-13960000.0,18330000.0,1.36,-0.146,0.1325,8.21,5.58
3384093,tts,sfracing.nl,2005.0,automotive,501 - 1000,hengelo, overijssel, netherlands,netherlands,linkedin.com/company/tts,242,291,2.8,23,129,2,TTS,74290000.0,294530000.0,NaN,29.2,-1.34,0.21,0.55,0.85,8.22,-0.0037,0.0128,0.0078000000000000005,-0.0091,345700000.0,6.76,-0.037000000000000005,251340000.0,35840000.0,-1300000.0,-0.025,NaN,8369999.999999999,0.17,228620000.0,169.75,36060000.0,-2960000.0,1.34,-0.7259,0.1325,7.99,1.0
4463483,contact,contact.com.pt,2000.0,information technology and services,201 - 500,lisbon, lisbon, portugal,portugal,linkedin.com/company/contact-es-contact-center-,100,486,3.7,22,12,2,CGOL,10400000.0,10680000.0,NaN,NaN,NaN,NaN,0.29,NaN,NaN,0.0,0.0,-0.1268,-0.4314,NaN,NaN,NaN,NaN,NaN,NaN,-0.165,NaN,NaN,NaN,NaN,45.01,NaN,NaN,-0.89,-0.4999,0.1325,0.2904,0.1295
1922490,perceptron,perceptron.com,1981.0,industrial automation,201 - 500,plymouth, michigan, united states,united states,linkedin.com/company/perceptron,118,368,3.7,20,24,2,PRCP,45470000.0,45070000.0,NaN,13.24,0.56,0.62,1.13,0.62,27.28,-0.09720000000000001,-0.0043,-0.0028000000000000004,-0.1574,73230000.0,7.6,-0.168,27190000.0,1650000.0,-7120000.0,-0.749,-0.298,4720000.0,0.49,3900000.0,9.3,NaN,NaN,NaN,-0.4165,0.1325,8.88,3.56
3632401,mpi,mpiweb.org,1972.0,non-profit organization management,1001 - 5000,dallas, texas, united states,united states,linkedin.com/company/mpi,963,1693,2.6,20,49,2,BBCP,217080000.0,649710000.0,NaN,19.63,NaN,0.81,0.69,2.44,8.29,-0.11900000000000001,0.1215,0.032799999999999996,-0.158,266380000.0,9.9,0.18,106350000.0,78390000.0,-33600000.0,-1.25,-0.428,4530000.0,0.08,417970000.0,122.67,18100000.0,10790000.0,0.54,-0.6465000000000001,0.1325,15.25,3.16
6623555,easylink,opcable.com,2006.0,telecommunications,11 - 50,shenzhen, guangdong, china,china,linkedin.com/company/easylink,7,8,2.4,19,17,3,ESYL,76720.0,813180.0,NaN,NaN,NaN,0.27,NaN,2.88,NaN,-0.5259,-0.5259,-1.2863,NaN,282260.0,0.0,NaN,103000.0,NaN,-148440.0,-0.002,NaN,34840.0,0.0,406620.0,NaN,44840.0,NaN,-2.77,-0.16670000000000001,0.1325,0.09,0.0021
2064972,vault,vault.insurance,2016.0,insurance,11 - 50,new york, new york, united states,united states,linkedin.com/company/vaultinsurance,25,25,3.4,19,14,4,CVLT,2230000000.0,1810000000.0,NaN,28.7,3.22,3.21,5.95,2.61,36.28,-0.0039000000000000003,0.0546,0.0294,-0.0068000000000000005,695490000.0,15.23,-0.009000000000000001,593950000.0,50020000.0,-2690000.0,-0.06,NaN,475240000.0,10.4,18320000.0,4.92,122770000.0,149430000.0,1.14,-0.15560000000000002,0.1325,69.2,40.73
4552852,liberty property trust,libertyproperty.com,1972.0,real estate,501 - 1000,malvern, arkansas, united states,united states,linkedin.com/company/liberty-property-trust,278,688,3.7,18,43,3,LPT,9340000000.0,11950000000.0,20.81,42.03,7.09,13.65,2.43,17.46,27.72,0.6197,0.38060000000000005,0.023,0.0629,684400000.0,4.62,-0.003,416100000.0,431190000.0,216220000.0,2.85,-0.332,514880000.0,3.26,3050000000.0,77.99,313630000.0,574630000.0,0.79,0.3417,0.1325,59.97,40.15
6026646,lowe,loweriserpod.co.uk,2008.0,automotive,11 - 50,staffordshire, staffordshire, united kingdom,united kingdom,linkedin.com/company/lowe-engineering,7,9,4.2,18,21,1,FLWS,838150000.0,981240000.0,23.61,19.1,1.13,0.66,2.54,0.77,12.6,0.028999999999999998,0.038,0.0499,0.1176,1270000000.0,19.69,0.105,526120000.0,77880000.0,36760000.0,0.55,NaN,34170000.0,0.53,173810000.0,52.76,74750000.0,33450000.000000004,1.54,0.0039000000000000003,0.1325,21.77,10.84
1256023,press,presspokane.com,2009.0,wine and spirits,201 - 500,spokane, washington, united states,united states,linkedin.com/company/press,223,242,2.7,18,20,6,CCLP,107810000.0,767090000.0,NaN,229.0,-1.63,0.22,2.12,1.56,6.94,-0.045599999999999995,0.07429999999999999,0.0269,-0.3771,491110000.0,10.58,-0.013000000000000001,130270000.00000001,110540000.0,-22390000.0,-0.486,NaN,15280000.0,0.32,669160000.0,1311.47,91390000.0,23670000.0,1.91,-0.5021,0.1325,5.24,2.1
1969659,itan,itanco.ir,2009.0,retail,11 - 50,venticano, campania, italy,italy,linkedin.com/company/itan,11,11,3.9,18,12,6,ORIT,859650000.0,1240000000.0,16.52,18.42,1.46,8.23,1.57,11.86,NaN,0.48810000000000003,0.6535,0.0126,0.0933,104400000.0,2.4,-0.125,108050000.0,NaN,50960000.0,1.16,-0.08199999999999999,27140000.0,0.63,426560000.0,NaN,NaN,NaN,0.72,0.2664,0.1325,19.5,14.07
2040871,uha,uhahealth.com,1996.0,insurance,51 - 200,honolulu, hawaii, united states,united states,linkedin.com/company/uha,87,114,4.1,18,11,2,UHAL,7380000000.0,11350000000.0,20.05,17.33,1.36,1.91,1.75,2.93,9.15,0.095,0.1603,0.0321,0.09570000000000001,3870000000.0,197.58,0.040999999999999995,1170000000.0,1240000000.0,368210000.0,18.78,-0.044000000000000004,525230000.0,26.79,4610000000.0,113.48,1010000000.0,-1400000000.0,0.73,0.1106,0.1325,426.5,319.51
1115631,yoli,yoli.com,2008.0,health, wellness and fitness,501 - 1000,salt lake city, utah, united states,united states,linkedin.com/company/yoli,271,318,3.4,18,16,--,CRY,877210000.0,1090000000.0,531.59,59.97,2.89,3.2,3.16,3.97,36.14,0.0059,0.059000000000000004,0.0174,0.0059,274320000.0,7.42,0.051,175780000.0,30170000.0,1610000.0,0.04,NaN,36690000.0,0.98,245030000.0,88.3,25290000.0,5650000.0,0.61,-0.19010000000000002,0.1325,33.0,20.76
6103386,cdo,cdo.uk.com,2001.0,wholesale,51 - 200,witney, oxfordshire, united kingdom,united kingdom,linkedin.com/company/cdo-ltd,32,40,3.3,17,24,--,MCD,146850000000.0,191110000000.0,25.6,23.0,4.7,7.03,NaN,9.15,18.45,0.2809,0.42,0.1373,NaN,20890000000.0,27.38,0.011000000000000001,10790000000.0,10360000000.0,5870000000.0,7.62,-0.018000000000000002,1180000000.0,1.56,45440000000.0,NaN,7740000000.0,4460000000.0,0.48,0.053,0.1325,221.93,169.04
412997,icm,icm.co.uk,1979.0,information technology and services,501 - 1000,west yorkshire, kirklees, united kingdom,united kingdom,linkedin.com/company/icm-ltd,425,798,3.2,17,58,2,ICMB,93330000.0,239290000.0,NaN,6.78,NaN,2.71,0.65,6.96,NaN,-0.4228,0.6812,0.045,-0.0925,34400000.0,2.52,-0.521,34400000.0,NaN,-14540000.0,-1.07,NaN,19710000.0,1.45,165530000.0,115.68,-13960000.0,18330000.0,1.36,-0.146,0.1325,8.21,5.58
5450569,beer,beer.nl,2014.0,facilities services,51 - 200,noord, noord-brabant, netherlands,netherlands,linkedin.com/company/beer,20,23,4.5,17,--,1,SAM,4410000000.0,4430000000.0,36.89,31.42,1.85,3.76,6.07,3.77,20.41,0.10060000000000001,0.1381,0.1235,0.2048,1170000000.0,100.79,0.233,512240000.0,216990000.0,116980000.0,9.94,0.177,27130000.0,2.28,46530000.0,6.47,198070000.0,85970000.0,0.61,0.2028,0.1325,444.65,230.93
1933205,veris,veris-consulting.com,2010.0,management consulting,51 - 200,jakarta, jakarta raya, indonesia,indonesia,linkedin.com/company/veris,51,77,3.3,17,18,2,VRSK,22910000000.0,25260000000.0,50.08,28.88,3.57,9.0,11.08,9.93,23.64,0.18230000000000002,0.33,0.08650000000000001,0.2207,2540000000.0,15.53,0.09,1510000000.0,1070000000.0000001,463900000.0,2.79,-0.802,315200000.0,1.92,2940000000.0,142.71,953300000.0,735520000.0,0.68,0.11470000000000001,0.1325,164.97,102.74
3626769,barrel,barrelny.com,2006.0,internet,51 - 200,new york, new york, united states,united states,linkedin.com/company/barrel,35,95,3.7,17,15,3,CBRL,3910000000.0,4230000000.0000005,17.51,15.75,-42.72,1.27,6.46,1.38,10.85,0.0727,0.09210000000000002,0.1137,0.3766,3070000000.0,127.8,-0.028999999999999998,1060000000.0,390380000.0,223400000.0,9.27,0.06,36880000.0,1.53,410480000.0,67.88,362800000.0,158180000.0,0.52,-0.06309999999999999,0.1325,185.0,150.43
1731057,helix tcs,helixtcs.com,2015.0,security and investigations,11 - 50,greenwood village, colorado, united states,united states,linkedin.com/company/helix-tcs,14,34,2.7,17,6,2,HLIX,43930000.0,46410000.0,NaN,NaN,NaN,3.18,0.81,3.36,-6.03,-0.8479000000000001,-0.7813,-0.109,-0.2076,13830000.0,0.19,1.08,3590000.0,-7690000.0,-11730000.0,-0.161,NaN,800010.0,0.01,3260000.0,5.99,-4070000.0000000005,318230.0,-3.96,-0.4727,0.1325,3.3,0.41
3745457,synchr,synchr.com,2005.0,computer software,51 - 200,oakland, california, united states,united states,linkedin.com/company/synchr,61,97,3.7,17,3,--,SNCR,202790000.0,423180000.0,NaN,-3.44,-0.29,0.68,2.18,1.41,-18.61,-0.6423000000000001,-0.33399999999999996,-0.0889,-0.5635,300260000.0,7.43,-0.373,167040000.0,-22730000.0,-242250000.0,-5.55,NaN,20090000.0,0.48,70950000.0,24.49,41130000.0,37570000.0,0.49,-0.1766,0.1325,9.05,3.72
2977319,nutech,nutechcanada.com,1976.0,utilities,51 - 200,disraeli, quebec, canada,canada,linkedin.com/company/nutech,42,60,2.9,16,113,1,NTCI,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.1325,0.035,0.0001
1353909,unico,unicous.com,1967.0,electrical/electronic manufacturing,51 - 200,beloit, wisconsin, united states,united states,linkedin.com/company/unico_2,84,189,3.7,16,24,9,UNAM,34330000.0,28540000.0,NaN,NaN,NaN,1.1,0.6,0.92,-14.15,-0.0668,-0.08220000000000001,-0.0127,-0.0366,31090000.0,5.86,-0.098,3970000.0,-2020000.0,-2080000.0,-0.4,NaN,5790000.0,1.09,NaN,NaN,-3790000.0,-3700000.0,-0.39,-0.048499999999999995,0.1325,7.03,5.19
909365,ames,ames.net.au,1951.0,civic & social organization,501 - 1000,melbourne, victoria, australia,australia,linkedin.com/company/ames,500,1099,4.3,16,30,--,ATLO,251780000.0,195550000.0,14.78,NaN,NaN,4.93,1.35,3.83,NaN,0.3346,0.43579999999999997,0.0116,0.0964,51110000.0,5.52,-0.006999999999999999,49390000.0,NaN,17100000.0,1.85,-0.094,112420000.0,12.19,57200000.0,NaN,19570000.0,NaN,0.55,-0.0426,0.1325,29.46,24.47
669336,evans,evans.com.mx,1980.0,machinery,51 - 200,mexico, ohio, united states,mexico,linkedin.com/company/evans,21,26,3.9,16,9,1,EVBN,198630000.0,195170000.0,11.24,10.96,NaN,2.96,1.36,2.91,NaN,0.2644,0.34049999999999997,0.0125,0.131,67010000.00000001,13.74,0.168,59950000.0,NaN,17720000.0,3.59,0.077,34340000.0,7.03,33049999.999999996,NaN,23910000.0,NaN,0.77,-0.0483,0.1325,42.92,30.61
3894380,malibu boats,malibuboats.com,1982.0,shipbuilding,201 - 500,loudon, tennessee, united states,united states,linkedin.com/company/malibu-boats,127,222,3.6,16,16,4,MBUU,780360000.0,883990000.0,11.3,8.87,0.65,1.07,3.76,1.21,6.89,0.0964,0.15109999999999998,0.16010000000000002,0.40630000000000005,732610000.0,35.09,0.39399999999999996,167170000.0,128199999.99999999,70630000.0,3.37,0.40399999999999997,32340000.000000004,1.58,131120000.0,61.37,96030000.0,48530000.0,1.79,-0.2045,0.1325,49.2,24.79
3315985,wizard world,wizardworld.com,1991.0,entertainment,51 - 200,el segundo, california, united states,united states,linkedin.com/company/wizard-world,41,207,2.5,16,10,2,WIZD,5790000.0,8000000.0,NaN,NaN,NaN,0.53,NaN,0.73,-5.92,-0.2577,-0.1293,-0.4697,NaN,10890000.0,0.16,-0.503,2620000.0,-1350000.0,-2810000.0,-0.04,NaN,491970.0,0.01,2720000.0,NaN,-954380.0,-621620.0,-3.03,-0.3333,0.1325,0.218,0.05
338838,fiducia,fiduciagroup.co.uk,2001.0,financial services,51 - 200,county of nottinghamshire, nottinghamshire, united kingdom,united kingdom,linkedin.com/company/fiducia,41,56,4.5,16,11,--,FMO,268640000.0,500490000.0,NaN,NaN,NaN,80.42,0.73,149.83,NaN,0.0,-1.1526,-0.0034999999999999996,-0.0591,3340000.0,0.09,-0.23399999999999999,3730000.0,NaN,-23690000.0,-0.67,-0.7170000000000001,1080000.0,0.03,228330000.0,62.3,46640000.0,-11370000.0,1.39,-0.21489999999999998,0.1325,10.99,7.55
3993118,banyan,banyan.com,2013.0,computer software,51 - 200,orem, utah, united states,united states,linkedin.com/company/banyan-inc.,37,87,3.5,16,6,--,BNYN,1090000.0,4300000.0,NaN,NaN,NaN,0.31,NaN,1.23,-2.74,-1.1499,-0.5235,-0.2521,NaN,3480000.0,1.53,-0.48700000000000004,5000000.0,-1570000.0,-4000000.0,-1.763,NaN,66580.0,0.01,4360000.0,NaN,-163420.0,1860000.0,8.73,1.0,0.1325,0.0003,0.0001
4366265,mba,mba.co.uk,1994.0,marketing and advertising,201 - 500,london, london, united kingdom,united kingdom,linkedin.com/company/mba,240,537,3.4,16,3,3,AMBA,1910000000.0,1560000000.0,NaN,88.66,7.25,8.99,4.44,7.38,-32.35,-0.1937,-0.24739999999999998,-0.0668,-0.0953,211950000.0,6.54,-0.09699999999999999,138140000.0,-48340000.0,-41070000.0,-1.27,NaN,375800000.0,11.37,7360000.0,1.72,30910000.0,48630000.0,1.26,0.6844,0.1325,67.15,30.0
4513544,options,allyouroptions.com,2004.0,marketing and advertising,51 - 200,norfolk, virginia, united states,united states,linkedin.com/company/options,27,30,3.0,16,10,5,OPMG,438470.0,1820000.0,NaN,NaN,NaN,68.66,NaN,284.59,-0.35,0.0,-835.3560000000001,-1.5493000000000001,NaN,6390.0,0.0,NaN,143080.0,-5210000.0,-5700000.0,-0.006,NaN,115070.0,0.0,1490000.0,NaN,-1450000.0,115990.0,12.55,0.0,0.1325,0.0002,0.0
