Name,Location,Score,reviews,salaries,interviews
b'Broadway Consulting Firm',"b'Nashville, TN'",b'3.3',b'13',b'4',b'10'
b'Red Hydrogen',"b'Irvine, CA'",b'2.6',b'13',b'5',b'--'
b'Edify (IN)',"b'Carmel, IN'",b'4.3',b'13',b'3',b'--'
"b""Baumhower's""","b'Birmingham, AL'",b'3.7',b'11',b'13',b'5'
b'FloWater',"b'Denver, CO'",b'4.3',b'13',b'4',b'1'
b'LEGOLAND California',"b'Carlsbad, CA'",b'3.9',b'13',b'14',b'2'
b'Frontier Marketing (MN)',"b'Roseville, MN'",b'3.8',b'13',b'10',b'12'
b'ScriptDrop',"b'Columbus, OH'",b'4.7',b'13',b'3',b'4'
b'Inertia Resources',"b'Boston, MA'",b'4.1',b'13',b'1',b'1'
b'Cornerstone Building Brands',"b'Cary, NC'",b'3.1',b'13',b'6',b'--'
b'GlobalWafers',"b'Hsinchu, Taiwan'",b'2.2',b'13',b'11',b'--'
b'Prestiz',"b'Chicago, IL'",b'3.6',b'13',b'2',b'11'
b'Topaz Asset Management',"b'Dallas, TX'",b'4.9',b'13',b'5',b'--'
"b""The Farmer's Dog""","b'New York, NY'",b'5.0',b'13',b'2',b'7'
b'Blue Millennial',"b'Bethesda, MD'",b'4.2',b'13',b'4',b'6'
b'next',"b'Enderby, United Kingdom'",b'3.3',b'2.1k',b'1.9k',b'559'
b'Argos',"b'Milton Keynes, United Kingdom'",b'3.4',b'1.1k',b'1.1k',b'297'
b'Imperial College London',"b'London, United Kingdom'",b'4.1',b'1.1k',b'1.3k',b'206'
b'River Island Clothing',"b'London, United Kingdom'",b'3.1',b'1.0k',b'911',b'454'
b'Costa',"b'Dunstable, United Kingdom'",b'3.1',b'1.0k',b'917',b'200'
b'Coca-Cola FEMSA',"b'CIUDAD DE MEXICO, Mexico'",b'3.7',b'869',b'1.8k',b'113'
b'Banque Nationale du Canada/National Bank of Canada',"b'Montreal, Canada'",b'4.2',b'777',b'817',b'113'
b'JD Sports Fashion',"b'Bury, United Kingdom'",b'2.7',b'716',b'657',b'155'
b'York University',"b'NORTH YORK, Canada'",b'3.9',b'633',b'539',b'101'
b'Saipem',"b'SAN DONATO MILANESE, Italy'",b'3.6',b'630',b'470',b'57'
b'Telenor',"b'Fornebu, Norway'",b'4.0',b'523',b'150',b'94'
b'Simon Fraser University',"b'Burnaby, Canada'",b'3.8',b'515',b'580',b'65'
b'Microland',"b'Bengaluru, India'",b'3.1',b'502',b'275',b'131'
b'Reply',"b'Turin, Italy'",b'3.7',b'473',b'771',b'121'
b'University of Edinburgh',"b'Edinburgh, United Kingdom'",b'4.2',b'441',b'575',b'70'
b'Wavestone',"b'PUTEAUX, France'",b'3.5',b'426',b'618',b'362'
b'Monash University',"b'CLAYTON, Australia'",b'4.0',b'407',b'292',b'30'
b'Mastek',"b'Reading, United Kingdom'",b'3.6',b'391',b'224',b'78'
b'IMRB',"b'Mumbai, India'",b'2.6',b'374',b'221',b'85'
b'University of Melbourne',"b'PARKVILLE, Australia'",b'4.0',b'325',b'329',b'46'
b'QA',"b'Slough, United Kingdom'",b'3.3',b'315',b'281',b'95'
b'Yahoo India',"b'Bengaluru, India'",b'3.9',b'295',b'279',b'81'
b'Titan Industries (India)',"b'BENGALURU, India'",b'3.9',b'269',b'136',b'55'
b'BSH Hausgerte',"b'Mnchen, Germany'",b'3.8',b'257',b'258',b'51'
b'ILA Vietnam',"b'Ho Chi Minh City, Vietnam'",b'3.0',b'243',b'36',b'47'
b'MindGeek',"b'Luxembourg, Luxembourg'",b'3.6',b'236',b'227',b'64'
b'MDA',"b'Richmond, Canada'",b'3.4',b'235',b'343',b'69'
b'NeoGrid',"b'Joinvile, Brazil'",b'3.5',b'225',b'425',b'22'
b'SoftServe',"b""L'viv, Ukraine""",b'4.3',b'213',b'22',b'23'
b'Hong Kong University of Science',"b'Kowloon, Hong Kong'",b'4.2',b'208',b'187',b'33'
b'National Youth Services Corps',"b'Lagos, Nigeria'",b'3.3',b'208',b'7',b'11'
b'Wirecard',"b'Aschheim, Germany'",b'3.5',b'206',b'207',b'61'
b'King Abdullah University of Science and Technology',"b'Riyadh, Saudi Arabia'",b'4.3',b'189',b'29',b'35'
b'Aselsan',"b'Ankara, Turkey'",b'3.9',b'182',b'73',b'21'
b'Ooredoo Group',"b'Doha, Qatar'",b'3.9',b'174',b'30',b'28'
b'YM Inc.',"b'Toronto, Canada'",b'2.7',b'173',b'163',b'27'
b'ATCO',"b'Calgary, Canada'",b'2.6',b'172',b'169',b'25'
"b""Sam's Inn""","b'Warwick, RI'",b'5.0',b'1',b'1',b'--'
b'Aramex',"b'Dubai, United Arab Emirates'",b'3.6',b'164',b'55',b'16'
b'Safran Engineering',"b'Blagnac, France'",b'2.8',b'158',b'161',b'38'
b'Michael Hill',"b'Murarrie, Australia'",b'3.3',b'156',b'124',b'25'
b'ANSR Source',"b'Dallas, TX'",b'3.2',b'154',b'79',b'68'
b'BairesDev',"b'Buenos Aires, Argentina'",b'4.1',b'152',b'120',b'128'
b'GlowTouch Technologies',"b'Louisville, KY'",b'3.8',b'146',b'64',b'36'
b'Flying Tiger Copenhagen',"b'Copenhagen, Denmark'",b'2.9',b'144',b'152',b'38'
b'Amtex Systems',"b'New York, NY'",b'4.4',b'142',b'791',b'25'
b'Deezer',"b'Paris, France'",b'4.1',b'138',b'144',b'40'
b'Habib Bank',"b'Karachi, Pakistan'",b'3.5',b'135',b'47',b'28'
b'Tredence',"b'San Jose, CA'",b'3.8',b'134',b'88',b'124'
b'Saksoft',"b'Chennai, India'",b'3.7',b'133',b'270',b'23'
b'Rolex',"b'Geneva, Switzerland'",b'4.2',b'129',b'136',b'28'
b'RMSI (India)',"b'Noida, India'",b'3.4',b'127',b'90',b'30'
b'Bardel Entertainment',"b'Vancouver, Canada'",b'3.2',b'119',b'144',b'17'
b'Bitdefender',"b'Bucharest, Romania'",b'3.7',b'118',b'80',b'28'
b'PatSnap',"b'London, United Kingdom'",b'3.6',b'117',b'88',b'36'
b'Calzedonia Group',"b'Verona, Italy'",b'3.3',b'116',b'95',b'21'
b'Onfido',"b'London, United Kingdom'",b'4.3',b'111',b'54',b'38'
b'JP Boden & Co',"b'London, United Kingdom'",b'3.5',b'109',b'96',b'42'
b'Thirdware Solution',"b'Plymouth, MI'",b'3.5',b'109',b'83',b'41'
b'Linkeo',"b'Paris, France'",b'3.6',b'107',b'54',b'9'
b'ABC360',"b'Baguio, Philippines'",b'3.2',b'107',b'17',b'23'
b'Arla Foods',"b'Viby, Denmark'",b'3.6',b'105',b'64',b'40'
b'Regalix',"b'Mountain View, CA'",b'3.5',b'101',b'68',b'26'
b'Aspire',"b'London, United Kingdom'",b'3.9',b'101',b'52',b'17'
b'Zenith Technologies',"b'Cork, Ireland'",b'3.8',b'99',b'52',b'16'
b'Tramontina USA',"b'Sugar Land, TX'",b'3.8',b'98',b'210',b'2'
b'Kuwait Oil Company Ksc',"b'Al Ahmadi, Kuwait'",b'4.0',b'94',b'11',b'18'
b'Dataiku',"b'New York, NY'",b'5.0',b'93',b'30',b'22'
b'Canara HSBC Oriental Bank of Commerce Life Insurance Co',"b'Gurgaon, India'",b'3.8',b'91',b'42',b'14'
b'MTU Aero Engines',"b'Munich, Germany'",b'3.9',b'89',b'126',b'14'
b'Transurban',"b'Melbourne, Australia'",b'3.2',b'88',b'64',b'10'
b'Seoul',"b'Seoul, South Korea'",b'3.6',b'87',b'12',b'8'
b'Adaequare',"b'Hyderabad, India'",b'3.7',b'83',b'522',b'13'
b'Interra',"b'San Jose, CA'",b'3.2',b'81',b'119',b'11'
b'Ctrip.com',"b'Shanghai, China'",b'2.8',b'80',b'35',b'12'
b'Sagarsoft',"b'Hyderabad, India'",b'3.9',b'77',b'783',b'8'
b'Outotec',"b'Espoo, Finland'",b'3.3',b'77',b'109',b'10'
b'Halcrow',"b'London, United Kingdom'",b'3.3',b'76',b'107',b'4'
b'Samvardhana',"b'Btzingen, Germany'",b'3.2',b'75',b'152',b'8'
b'PTC',"b'Eaton Socon, United Kingdom'",b'3.5',b'71',b'93',b'27'
b'GIS',"b'AUBAGNE, France'",b'4.0',b'71',b'62',b'10'
b'Castrol',"b'Naperville, IL'",b'3.6',b'61',b'68',b'8'
b'Birks',"b'Montreal, Canada'",b'2.7',b'60',b'70',b'11'
b'E-Emphasys Technologies',"b'Cary, NC'",b'3.5',b'60',b'147',b'16'
b'Echidna',"b'Minneapolis, MN'",b'4.0',b'60',b'32',b'23'
b'HNA Group',"b'Haikou, China'",b'3.0',b'60',b'18',b'37'
b'Japan Airlines',"b'Tokyo, Japan'",b'3.0',b'56',b'35',b'12'
b'Flamingo',"b'London, United Kingdom'",b'3.3',b'56',b'60',b'9'
b'Trans Cosmos',"b'Gardena, CA'",b'2.8',b'55',b'41',b'11'
b'Abell Pest Control',"b'Etobicoke, Canada'",b'4.1',b'55',b'28',b'9'
b'RedQuanta',"b'Mumbai, India'",b'4.1',b'55',b'6',b'5'
b'Vinnell Arabia',"b'RIYADH, Saudi Arabia'",b'3.4',b'54',b'5',b'6'
b'QNAP',"b'New Taipei City, Taiwan'",b'2.7',b'54',b'38',b'8'
b'Contino',"b'London, United Kingdom'",b'4.1',b'54',b'25',b'12'
b'Intrepid Travel',"b'Melbourne, Australia'",b'3.2',b'52',b'27',b'8'
b'A&W',"b'Knoxville, TN'",b'3.4',b'52',b'32',b'7'
b'China Airlines',"b'Taoyuan City, Taiwan'",b'3.0',b'51',b'18',b'6'
b'Pattonair',"b'Derby, United Kingdom'",b'3.9',b'49',b'42',b'2'
b'Antenna Software',"b'Jersey City, NJ'",b'3.1',b'48',b'34',b'11'
b'Gardiner & Theobald',"b'London, United Kingdom'",b'3.4',b'48',b'76',b'3'
b'Stellium',"b'Houston, TX'",b'3.1',b'48',b'48',b'17'
b'Monsanto',"b'Saint Louis, MO'",b'4.5',b'48',b'37',b'6'
b'Lavazza',"b'Turin, Italy'",b'3.3',b'47',b'48',b'7'
b'Fast Retailing',"b'Yamaguchi, Japan'",b'2.9',b'46',b'32',b'28'
b'Essel Propack',"b'Mumbai, India'",b'3.2',b'46',b'35',b'6'
b'RULESWARE',"b'Schaumburg, IL'",b'3.7',b'46',b'63',b'7'
b'Pest Control India',"b'Mumbai, India'",b'3.5',b'46',b'38',b'7'
b'HS Brands',"b'Foxboro, MA'",b'3.1',b'46',b'14',b'1'
b'Triptease',"b'London, United Kingdom'",b'4.1',b'46',b'21',b'13'
b'VELUX',"b'HORSHOLM, Denmark'",b'4.3',b'45',b'43',b'7'
b'China Daily',"b'Beijing, China'",b'3.1',b'45',b'16',b'10'
b'Air Charter Service',"b'London, United Kingdom'",b'2.5',b'44',b'20',b'21'
b'GO',"b'Marsa, Malta'",b'4.5',b'42',b'21',b'11'
b'Pantheon (Virginia)',"b'Reston, VA'",b'4.2',b'42',b'50',b'9'
b'BMT Group',"b'Teddington, United Kingdom'",b'3.6',b'41',b'45',b'2'
b'QSR International',"b'Doncaster, Australia'",b'2.7',b'41',b'23',b'3'
b'Acne Studios',"b'Los Angeles, CA'",b'3.5',b'41',b'25',b'14'
b'italki',"b'Shanghai, China'",b'4.2',b'40',b'8',b'10'
b'Septodont',"b'Lancaster, PA'",b'3.3',b'40',b'37',b'3'
b'Searchmetrics',"b'San Mateo, CA'",b'3.6',b'40',b'41',b'6'
b'Cancom',"b'Munich, Germany'",b'3.4',b'40',b'87',b'2'
b'WTMC',"b'New York, NY'",b'3.9',b'40',b'4',b'2'
b'HIC',"b'Kyoto, Japan'",b'3.5',b'39',b'36',b'6'
b'Stott & May',"b'London, United Kingdom'",b'4.4',b'39',b'23',b'10'
b'Helix Leisure',"b'Singapore, Singapore'",b'3.5',b'39',b'18',b'5'
b'ATG',"b'Mumbai, India'",b'2.9',b'38',b'32',b'9'
b'8KMiles Software Services',"b'Santa Clara, CA'",b'3.5',b'38',b'24',b'10'
b'Mission Media',"b'London, United Kingdom'",b'3.2',b'38',b'20',b'2'
b'ESG',"b'Furstenfeldbruck, Germany'",b'3.7',b'37',b'85',b'15'
b'GO1',"b'Brisbane, Australia'",b'4.1',b'37',b'25',b'5'
b'NeST Technologies',"b'Chantilly, VA'",b'2.5',b'36',b'179',b'10'
b'FTSE Russell',"b'London, United Kingdom'",b'2.9',b'36',b'37',b'6'
b'Preh',"b'Bad Neustadt a.d.Saale, Germany'",b'3.4',b'36',b'60',b'3'
b'Tufin',"b'Tel Aviv-Yafo, Israel'",b'3.7',b'36',b'16',b'17'
b'Storefront',"b'New York, NY'",b'2.7',b'36',b'16',b'5'
b'STO',"b'Stuhlingen, Germany'",b'2.8',b'35',b'37',b'4'
b'Wavicle Data Solutions',"b'Oak Brook, IL'",b'4.3',b'35',b'7',b'7'
b'Hopper',"b'Montreal, Canada'",b'3.9',b'34',b'29',b'84'
b'Versata',"b'Austin, TX'",b'2.6',b'33',b'23',b'11'
b'S2 Tech',"b'Chesterfield, MO'",b'3.4',b'33',b'682',b'1'
b'Kerio Technologies',"b'San Jose, CA'",b'3.8',b'33',b'29',b'1'
b'A B Mauri Food',"b'Bath, United Kingdom'",b'3.0',b'33',b'25',b'7'
b'Liventus',"b'Northbrook, IL'",b'4.4',b'33',b'23',b'7'
b'Forensic Risk Alliance',"b'London, United Kingdom'",b'3.6',b'33',b'14',b'3'
b'MNP',"b'Utica, MI'",b'3.9',b'32',b'30',b'6'
b'Norbord',"b'Toronto, Canada'",b'2.6',b'32',b'31',b'4'
b'Jonckers T&E',"b'Brussels, Belgium'",b'3.2',b'32',b'15',b'8'
b'Spanish Ministry of Education',"b'New York, NY'",b'3.9',b'32',b'26',b'5'
b'American India Foundation',"b'London, United Kingdom'",b'2.7',b'32',b'11',b'9'
b'Amnet Group',"b'Quezon City, Philippines'",b'3.2',b'32',b'46',b'4'
"b""O'Neill""","b'Warmond, Netherlands'",b'3.8',b'31',b'23',b'5'
b'Zapper',"b'Austin, TX'",b'2.8',b'31',b'18',b'1'
b'(no)name',"b'Paris, France'",b'3.4',b'31',b'25',b'3'
b'Sanofi Pasteur',"b'Fremont, CA'",b'3.9',b'31',b'35',b'5'
b'Ribbon Communications',"b'Bangkok, Thailand'",b'3.4',b'30',b'31',b'5'
b'King Power',"b'GENVE, Switzerland'",b'3.6',b'29',b'21',b'4'
b'Vitol S.A.',"b'Taipei, Taiwan'",b'3.4',b'29',b'37',b'11'
b'Mega International Commercial Bank',"b'Campbell, CA'",b'2.5',b'29',b'12',b'2'
b'BlueStacks',"b'Fremont, CA'",b'3.7',b'29',b'24',b'14'
b'NGINX',"b'San Francisco, CA'",b'4.1',b'29',b'11',b'10'
b'AON',"b'Peterborough, Canada'",b'3.3',b'29',b'53',b'4'
b'Hyundai Construction Equipment',"b'Norcross, GA'",b'3.0',b'28',b'17',b'4'
b'Manna Project International',"b'Nashville, TN'",b'4.4',b'28',b'3',b'1'
b'iWriter',"b'Carmel, IN'",b'1.9',b'28',b'1',b'1'
b'Bright Computing',"b'San Jose, CA'",b'3.9',b'28',b'19',b'4'
b'Porsche Design Group',"b'Bietigheim-Bissingen, Germany'",b'3.6',b'28',b'36',b'1'
b'Daniel Wellington',"b'Stockholm, Sweden'",b'3.7',b'28',b'13',b'6'
b'Middleby',"b'Elgin, IL'",b'3.3',b'27',b'33',b'3'
b'Q-nomy',"b'Miami, FL'",b'3.6',b'27',b'15',b'4'
b'Business',"b'Frisco, TX'",b'3.7',b'27',b'565',b'4'
b'Aspex',"b'Hollywood, FL'",b'2.1',b'27',b'8',b'1'
b'Phocas',"b'Sydney, Australia'",b'4.5',b'27',b'12',b'6'
b'Pillar',"b'Toronto, Canada'",b'3.8',b'27',b'16',b'5'
b'nuVizz',"b'Atlanta, GA'",b'3.1',b'27',b'21',b'23'
b'MAZ',"b'New York, NY'",b'3.2',b'27',b'3',b'4'
b'Zinier',"b'Ascot, United Kingdom'",b'2.9',b'27',b'2',b'1'
b'Software',"b'San Mateo, CA'",b'4.8',b'27',b'7',b'2'
b'Netformx',"b'Garden City, NY'",b'3.5',b'26',b'18',b'3'
b'KAnand',"b'Austin, TX'",b'3.8',b'26',b'25',b'5'
b'Canadian Payment Services',"b'New York, NY'",b'3.3',b'26',b'10',b'3'
b'iMINDS Technology Systems',"b'Pittsburgh, PA'",b'4.8',b'26',b'1',b'2'
b'h3 Technologies',"b'Florence, KY'",b'3.2',b'25',b'132',b'3'
b'GCA Advisors',"b'San Francisco, CA'",b'4.7',b'25',b'37',b'10'
b'Ark',"b'Georgetown, KY'",b'3.5',b'25',b'29',b'7'
b'Makro Group',"b'Newark, NJ'",b'3.1',b'25',b'213',b'2'
b'Case New-Holland Construction Equipment India',"b'Indore, India'",b'3.5',b'25',b'10',b'2'
b'MINTH',"b'Ningbo, China'",b'3.4',b'25',b'34',b'6'
b'Erecruit',"b'Boston, MA'",b'4.3',b'25',b'18',b'1'
b'CashEdge',"b'New York, NY'",b'2.3',b'24',b'123',b'7'
b'izmocars',"b'San Francisco, CA'",b'3.3',b'24',b'14',b'2'
b'Creative Labs',"b'Milpitas, CA'",b'3.0',b'24',b'25',b'4'
b'BayOne Solutions',"b'Pleasanton, CA'",b'3.9',b'24',b'4',b'2'
b'Auctionata',"b'New York, NY'",b'2.7',b'24',b'25',b'2'
b'Feuji',"b'Irving, TX'",b'3.8',b'24',b'2',b'2'
b'Fusion',"b'New York, NY'",b'3.3',b'24',b'22',b'9'
b'Leica Camera',"b'Wetzlar, Germany'",b'2.4',b'23',b'32',b'--'
b'The Qt Company',"b'Espoo, Finland'",b'3.6',b'23',b'25',b'5'
b'Scala',"b'Malvern, PA'",b'3.0',b'23',b'24',b'2'
b'Venus Group',"b'Foothill Ranch, CA'",b'3.0',b'23',b'28',b'4'
b'JohnDoe Creative',"b'Helsinki, Finland'",b'3.7',b'23',b'6',b'9'
b'Avmax',"b'Calgary, Canada'",b'2.8',b'23',b'18',b'4'
b'Connex Info Systems',"b'Irvine, CA'",b'3.4',b'23',b'103',b'1'
b'LiveU',"b'Kfar Saba, Israel'",b'3.3',b'23',b'10',b'9'
b'Cartamundi',"b'Turnhout, Belgium'",b'3.0',b'23',b'19',b'5'
b'La Michoacana Meat Market',"b'Houston, TX'",b'3.1',b'23',b'58',b'4'
b'See Tickets',"b'Nottingham, United Kingdom'",b'3.3',b'23',b'17',b'3'
b'EZOPS',"b'New Brunswick, NJ'",b'3.5',b'23',b'4',b'11'
b'4Refuel',"b'Oakville, Canada'",b'2.7',b'23',b'10',b'3'
b'LevaData',"b'Sunnyvale, CA'",b'4.6',b'23',b'4',b'8'
b'CSI Interfusion',"b'Redmond, WA'",b'3.4',b'23',b'9',b'4'
b'Buck',"b'New York, NY'",b'3.9',b'23',b'20',b'5'
b'Pamida',"b'Omaha, NE'",b'3.2',b'22',b'16',b'5'
b'Diam International',"b'Les Mureaux, France'",b'2.4',b'22',b'12',b'1'
b'Fabrinet',"b'George Town, Cayman Islands'",b'3.3',b'22',b'14',b'3'
b'Abbott Informatics',"b'Hollywood, FL'",b'3.3',b'22',b'122',b'5'
b'Amigos de las Amricas',"b'Houston, TX'",b'4.4',b'22',b'3',b'7'
b'The Athene Group',"b'Herndon, VA'",b'4.5',b'22',b'7',b'3'
b'Advanced Nutrients',"b'Los Angeles, CA'",b'3.5',b'22',b'18',b'2'
b'McKinsol Consulting',"b'Woodbridge, NJ'",b'4.3',b'22',b'13',b'2'
b'Cavotec',"b'Lugano, Switzerland'",b'2.7',b'22',b'24',b'5'
b'Adaptive Business Group',"b'London, United Kingdom'",b'4.7',b'22',b'7',b'5'
b'Rapidminer',"b'Boston, MA'",b'4.2',b'22',b'12',b'4'
b'Hotel Shangri-La',"b'Santa Monica, CA'",b'2.4',b'22',b'7',b'5'
b'Nerdify',"b'San Francisco, CA'",b'5.0',b'22',b'1',b'1'
b'The Association of International Certified Professional Accountants',"b'Durham, NC'",b'3.1',b'22',b'31',b'1'
b'XcelPros',"b'Warrenville, IL'",b'4.3',b'22',b'7',b'--'
b'ASYST Technologies',"b'Kenosha, WI'",b'3.1',b'21',b'29',b'3'
b'Attunity',"b'Kfar Saba, Israel'",b'3.3',b'21',b'18',b'1'
b'Deceuninck',"b'Hooglede, Belgium'",b'3.1',b'21',b'16',b'3'
b'Shoprite Group',"b'Isle of Man, United Kingdom'",b'2.5',b'21',b'25',b'2'
b'ASK',"b'MOUGINS, France'",b'3.6',b'21',b'14',b'5'
b'RISO',"b'Burlington, MA'",b'3.1',b'21',b'20',b'5'
b'Murata Power Solutions',"b'Westborough, MA'",b'2.9',b'21',b'30',b'5'
b'Acumen Fund',"b'New York, NY'",b'4.4',b'21',b'15',b'12'
b'JSI Logistics',"b'Burlingame, CA'",b'2.9',b'21',b'14',b'5'
b'Hauser & Wirth',"b'Zurich, Switzerland'",b'3.4',b'21',b'14',b'1'
b'Axiom Consulting',"b'Cincinnati, OH'",b'3.1',b'21',b'17',b'6'
b'MovePlan Group',"b'LONDON, United Kingdom'",b'2.7',b'21',b'23',b'8'
b'Rich',"b'Oceanside, CA'",b'3.6',b'21',b'6',b'6'
b'Globo',"b'Palo Alto, CA'",b'2.4',b'21',b'17',b'4'
b'Astound',"b'San Bruno, CA'",b'4.0',b'21',b'5',b'6'
b'ProSoft',"b'Downers Grove, IL'",b'3.5',b'20',b'864',b'4'
b'JSP',"b'Wayne, PA'",b'3.0',b'20',b'28',b'4'
b'Nimsoft',"b'Santa Clara, CA'",b'2.7',b'20',b'15',b'7'
b'Global',"b'San Diego, CA'",b'4.4',b'20',b'9',b'3'
b'Salvex',"b'Dubai, United Arab Emirates'",b'3.7',b'20',b'2',b'7'
b'9to9',"b'Houston, TX'",b'3.9',b'20',b'1',b'2'
b'Talent Rover',"b'Chicago, IL'",b'3.7',b'20',b'9',b'5'
b'Gyrus Systems',"b'North Chesterfield, VA'",b'3.4',b'20',b'3',b'--'
b'Geometric Results',"b'Detroit, MI'",b'2.2',b'20',b'18',b'--'
"b""Athlete's Foot""","b'Baton Rouge, LA'",b'3.7',b'19',b'25',b'2'
b'Composite Software',"b'Milpitas, CA'",b'3.6',b'19',b'24',b'5'
b'Baseline',"b'Los Angeles, CA'",b'3.1',b'19',b'10',b'--'
b'MDD Forensic Accountants',"b'Chicago, IL'",b'4.1',b'19',b'45',b'7'
b'Eight Inc.',"b'San Francisco, CA'",b'2.7',b'19',b'39',b'--'
b'Varel International Energy Services',"b'Carrollton, TX'",b'3.5',b'19',b'35',b'3'
b'TMG',"b'Grand Rapids, MI'",b'3.2',b'19',b'25',b'6'
b'Luidia',"b'San Carlos, CA'",b'2.1',b'19',b'13',b'3'
b'Haldex',"b'Kansas City, MO'",b'3.6',b'19',b'29',b'2'
b'Embassy',"b'Washington, DC'",b'4.3',b'19',b'10',b'1'
b'Rigil',"b'Washington, DC'",b'3.2',b'19',b'10',b'7'
b'Close',"b'Palo Alto, CA'",b'4.8',b'19',b'1',b'9'
b'Kika',"b'San Jose, CA'",b'4.1',b'19',b'2',b'3'
b'Hirotec',"b'Salt Lake City, UT'",b'3.6',b'19',b'6',b'2'
b'Topia',"b'Hiroshima, Japan'",b'3.5',b'19',b'19',b'3'
b'Stride',"b'San Francisco, CA'",b'3.2',b'19',b'17',b'2'
b'Joy Mining',"b'Warrendale, PA'",b'3.4',b'18',b'15',b'4'
b'Trillium',"b'Bellingham, WA'",b'3.7',b'18',b'11',b'4'
b'Neapco LLC',"b'Farmington Hills, MI'",b'3.2',b'18',b'17',b'3'
b'Pace Computer Solutions',"b'Columbia, MD'",b'3.1',b'18',b'567',b'5'
b'Development Gateway',"b'Washington, DC'",b'4.2',b'18',b'30',b'1'
b'Source Infotech',"b'Edison, NJ'",b'3.2',b'18',b'511',b'2'
b'Kuzler',"b'Hanau, Germany'",b'3.0',b'18',b'17',b'4'
b'Lake Bryn Mawr Camp',"b'Millburn, NJ'",b'2.9',b'18',b'5',b'6'
b'NTP Software',"b'Nashua, NH'",b'2.7',b'18',b'7',b'--'
b'Noramtec Consultants',"b'Ottawa, Canada'",b'3.9',b'18',b'82',b'3'
b'Chet Holmes International',"b'West Hollywood, CA'",b'2.4',b'18',b'3',b'2'
b'Certes Networks',"b'Moon Township, PA'",b'3.5',b'18',b'6',b'4'
b'e2f',"b'San Jose, CA'",b'2.8',b'18',b'14',b'4'
b'OMSC',"b'Woodbury, NY'",b'3.0',b'18',b'14',b'4'
b'Kabeer Consulting',"b'Edison, NJ'",b'4.1',b'18',b'16',b'2'
b'TYROLIT',"b'Schwaz, Austria'",b'2.5',b'18',b'18',b'4'
b'Drive',"b'Riverside, CA'",b'3.3',b'18',b'7',b'9'
b'HCIactive',"b'Glenwood, MD'",b'2.5',b'18',b'10',b'1'
b'Energy Exemplar',"b'North Adelaide, Australia'",b'3.2',b'18',b'3',b'5'
b'STX',"b'Baltimore, MD'",b'3.3',b'18',b'11',b'4'
b'prosource.it',"b'Aberdeen, United Kingdom'",b'2.8',b'18',b'16',b'--'
b'Edition',"b'London, United Kingdom'",b'3.3',b'18',b'11',b'4'
b'Import.io',"b'Los Gatos, CA'",b'3.5',b'18',b'9',b'10'
b'Theorem',"b'Encino, CA'",b'4.0',b'18',b'10',b'17'
b'IYCON',"b'Dubai, United Arab Emirates'",b'2.9',b'10',b'6',b'4'
b'Singular',"b'San Francisco, CA'",b'4.3',b'18',b'5',b'10'
b'Apptad',"b'Chandler, AZ'",b'3.2',b'18',b'7',b'4'
b'Aktana',"b'San Francisco, CA'",b'4.8',b'18',b'4',b'3'
b'BSTRO',"b'San Francisco, CA'",b'4.0',b'18',b'10',b'--'
b'Streamlabs',"b'San Francisco, CA'",b'4.6',b'18',b'9',b'9'
b'PGIM',"b'Newark, NJ'",b'3.9',b'18',b'33',b'8'
b'Project Verte',"b'Sandy Springs, GA'",b'2.9',b'18',b'3',b'1'
b'ThreeKit',"b'Chicago, IL'",b'5.0',b'18',b'4',b'2'
b'Hayes Lemmerz',"b'Northville, MI'",b'3.9',b'17',b'17',b'3'
b'Rimage',"b'Minneapolis, MN'",b'3.1',b'17',b'11',b'--'
b'Blyth',"b'Plymouth, MA'",b'3.6',b'17',b'12',b'1'
b'Spiegel',"b'New York, NY'",b'3.2',b'17',b'15',b'2'
b'Intracorp',"b'Philadelphia, PA'",b'2.7',b'17',b'57',b'1'
b'Empirian Property Management',"b'Ohio City, OH'",b'2.2',b'17',b'8',b'2'
b'Mobile Messenger',"b'Los Angeles, CA'",b'3.3',b'17',b'56',b'2'
b'Despatch',"b'Lakeville, MN'",b'3.1',b'17',b'19',b'2'
b'JCM American',"b'Las Vegas, NV'",b'3.3',b'17',b'15',b'3'
b'Antec',"b'Fremont, CA'",b'2.9',b'17',b'23',b'1'
b'Art Partner',"b'Brooklyn, NY'",b'2.7',b'17',b'17',b'1'
b'Blue Mountain',"b'Palmerton, PA'",b'3.5',b'17',b'14',b'2'
"b'E.R. Williams, Inc.'","b'Falls Church, VA'",b'2.7',b'17',b'8',b'--'
b'Exceed',"b'Hyattsville, MD'",b'3.5',b'17',b'10',b'1'
b'MCC',"b'Lincolnwood, IL'",b'3.7',b'17',b'19',b'1'
b'CTM Media Group',"b'Stamford, CT'",b'3.0',b'17',b'18',b'6'
b'Imaginatik',"b'Boston, MA'",b'3.1',b'17',b'9',b'2'
b'On',"b'Citrus Heights, CA'",b'2.9',b'17',b'6',b'1'
b'Southwest',"b'Shangbahe, China'",b'3.5',b'17',b'16',b'3'
b'LumaSense',"b'Santa Clara, CA'",b'2.3',b'17',b'30',b'3'
b'Mancor',"b'Oakville, Canada'",b'2.3',b'17',b'23',b'5'
b'Freelancers',"b'Brooklyn, NY'",b'3.9',b'17',b'22',b'7'
b'MAS',"b'Salt Lake City, UT'",b'3.0',b'17',b'7',b'--'
